"Смартфон DOOGEE X93 2/16 ГБ, Dual nano SIM, зеленый",2990,https://market.yandex.ru/product/1485754598?offerid=hsqTmgwSn8ZRBsR85vdxVw&sku=101514079929&cpc=VM3O-jGlMWIiiVhWtcJgozo-ZKPIFIRRYlao4Xm1LUPPNxHxfOKY-Dr6Pn9_UQOZDXAtS1QIBVu77U3AkaCxoLxHjbttTt4Qb9LIwKyukfrGgQyl7oKwCDYfU7YZFWX0buwBOPXw0TLA_VwStBBDP1rE6Cm2Y4iNOh5vIh2lDIPdaCEezikPkp1tryMURb6FyH_jhxzBsTs,21,Электроника>Смартфоны и гаджеты>Смартфоны>DOOGEE,4.3,14
"Смартфон realme 9 4G 6/128 ГБ Global для РФ, Dual nano SIM, черный",13490,https://market.yandex.ru/product/1745851627?offerid=mNErLaTJoPFK7bs6GU_-pg&sku=101708809177&cpc=bC1mgDgFcbEJ9udgSeWSNXOpTRVnePmOXxkuwaqgxSzLDd51m67l6ISoo5UgsWB-5FDKdiui8CiGkEb8NzNE0SAyOx2Scam37IkKrUGETvJtXA0MeEgugRYPqNvNXpXqBVj_GIJpFS-9zpb1ySephZY3vrfWu0SwfV9e9uiuMarKuiWIgL3OKO0nDgs2GlTY0NX3KNFThgaSxVKjVPK60MBEl_c1gmJiCzNBUaplONljFXhOO2ojs-HGPTd5FYeJu87qvDoiLwt7N571R7iEPA&resale_goods=resale_resale&resale_goods_condition=resale_excellent,2,Электроника>Смартфоны и гаджеты>Смартфоны>realme,4.8,274
"Телефон MAXVI B100, 2 SIM, черный",549,https://market.yandex.ru/product/1753775391?offerid=zhKY9RSyC8n6-INmUvdcZg&sku=101760549239&cpc=VM3O-jGlMWIKzfEmNQL3LvMFE_eN5y-SJG48abnQNEb5cFW3dzes_AQpB5H8H9cIgpGD_f1wQBQKkeMiBrDz_9CwG1OJNJd770anGYAPkxeB9a2UWvZ9WfjWTdbvCOC-QUTKOMOV7AdqPlYGX7GaK65eML1dLqaqG_h6WRPcLre4GwCPLr2sNjOJn8GZKbf2xmtCToDJWY4&resale_goods=resale_resale&resale_goods_condition=resale_well,1,Электроника>Смартфоны и гаджеты>Смартфоны>MAXVI,4.4,11
"Смартфон Wiko T10 2/64 ГБ, Dual nano SIM, emerald green",5490,https://market.yandex.ru/product/1772904556?offerid=jo0k-9m-RaGxKXqx4yZi_Q&sku=101833552737&cpc=VM3O-jGlMWLhrpkwBJEJwoviWB7DRMjPmWE8TJZkaU6AfqcXu4P_d5JuCqqgoJyxOBC89RmBoHFM80PVYlbceiARQbLNX_hQAitInQLyPfeQ2LnCLG4i0EeZxPupuoHeNM-u4igpVVNcJMdWoerXFI5D0pVpG7JbEfx-bg3PiyrkGiV9uk_1VpJ1xVJ2dMAZpF8CKXNmgplh-yQTGsuD26fB75UpePF5_R2pB9-jvR01LbiAGprgwjC_-KOaXpNMDVXR-yp1LSuFnRHIs39lZg,8,Электроника>Смартфоны и гаджеты>Смартфоны>Wiko,4.7,13
"Смартфон TECNO POVA Neo 2 6/128 ГБ Global для РФ, Dual nano SIM, Виртуальный синий",12990,https://market.yandex.ru/product/1770763104?offerid=IffkhEc0RZ8ngGtIJwMWvA&sku=101824380496&cpc=VM3O-jGlMWI3cyoBdKEcyThvPERsAPtcUXHLDHRviQH1PgaVnNSJOKre4Kk128Nh42RG03DZTj3ql4lEcpKi5JoXM-IyvxWqNJ848KeIh5mJtnemhAIdUBdQa_MzoeqeYWPg9b_lCpzVKNB9ofRz9Wg5CHc0zOzDEdFiQ_0nOPsrL7Fn5yYqDNhywo_F_OGK4g2vQx2CA-Q&resale_goods=resale_resale&resale_goods_condition=resale_well,1,Электроника>Смартфоны и гаджеты>Смартфоны>TECNO,4.8,839
"Телефон SATREND К8, Dual nano SIM, синий",1438,https://market.yandex.ru/product/1761582934?offerid=7s2PA0iPC5va2RYPMbrxjg&sku=101792207762&cpc=VM3O-jGlMWLivHCCneiJxELjmphbfHXGdjk2mfpZ5NJazNEqm-dNnSoOknvbs6ODGvhzNdszwa9TXXopJ8kTZoKS5w31Y6WwSu-qn90lR0r5FjRSPy9kabZi0mNDOVqsfxqzQpVURV2mxDRZSZv3Uql3Oalu_YCiQasb4gx3p9CeiYgJLu5xMpuHOEolvg2HtsTElh-laGg,44,Электроника>Смартфоны и гаджеты>Смартфоны>SATREND,4.3,16
"Смартфон Samsung Galaxy A13 4/64 ГБ, Dual nano SIM, голубой",,https://market.yandex.ru/product/1754167695?offerid=kP4cHH5mEERy4ndx8bVSIg&sku=101762019783&cpc=bC1mgDgFcbEnJgng_GYdpD-E58XOcKzqpBvAa2js98NpCIgepv3qCdK8R_yhTC1obrG9Xvpn1_hvQw-5zgD5oypGhUIIjO4jw4fiYs4RCZuLYGMJ2OWKPJj7yYK5LOVjpX3thjyWPAE95lk3afVL6fxRC0Ge9lu6YPEQqM630xomd_7UpmIXbSTLSt9XWMEBq0sAMiyfvKlymcfq7MqvmcPxNTlcW78tmFB2KWHhcHm39cD4ufw03A0_lpC-60OeWYOZ1Y0MiWp5xdYmKD9cIQ&resale_goods=resale_resale&resale_goods_condition=resale_excellent,0,Электроника>Смартфоны и гаджеты>Смартфоны>Samsung,4.7,807
"Телефон CORN B182, 2 SIM, black",,https://market.yandex.ru/product/1794050035?offerid=riKp9x9qyvtm3oOiazdiaA&sku=101884460861&cpc=bC1mgDgFcbHB5LkGYlnJi6IWkrq6gQlJJT-6_ik0usEFWUaXcDKhZGHy8ZTjuyfn2diTKC_FVoU7J_weqh_Il7mkHXgwKNtYx9bW59xrAG5dDkkyG-xjwQe4Swg5Cwa3n-CnPbHjhqXZbuZuM0Vb3ezxec4kalnO174ORqjMfDPTTLpwg3bmsoW0CacXApxqWZX_G1siwWE,0,Электроника>Смартфоны и гаджеты>Смартфоны>CORN,4.4,44
"Смартфон TECNO Pova 3 6/128 ГБ, Dual nano SIM, серебристый",,https://market.yandex.ru/product/1754832140?offerid=_Jb_XNKsCSKGfqGjcQl79A&sku=101762669733&cpc=VM3O-jGlMWIoQHVBU-1OVEOV2-_bXGYYfi2H4PjlZjUL_ulXmKiYWNMq1R5nJWURLfRGaRVd2Ot2snTyYTqeNiVn1fofqnWXYyehKHY5TlSEyYp2YO3RVNYHHzJNNc9fwct_Sr0NuCALE-Gqb4sBS7iHC1pJ9SNvBOAyJojz5bVU-P6dP1aT9koHH6pY-0j8ryovX53T9Z4&resale_goods=resale_resale&resale_goods_condition=resale_perfect,0,Электроника>Смартфоны и гаджеты>Смартфоны>TECNO,4.7,479
"Смартфон DOOGEE S41 3/16 ГБ, Dual nano SIM, vibrant green",7590,https://market.yandex.ru/product/1801779095?offerid=wun02rdGJ6BqV3dRhDcNnA&sku=101892636749&cpc=VM3O-jGlMWIGRmnSU8ITiT35Rb7R_qozQBNO6IzGmkjN9lFt3XzKJJIRDy2J8Z-k5AMFlG1weM2E0l_za6zHuUHtoGBVgKZLWJ4Mkh3QXlOBRYHpsMoXz6Wb0V9SigwCYy8LeKR1Xx__Vndzu86_aC_RHeX67nOS8Ba2Rs7LD2Rcq3tiBxtjkpQxluqy1WOmKgVviP1ZOBKV8uw_A4BnXKuASWDYQwPRKCTmrAsKs9N8ODaz14lNO3ncQnjvLsFrUDKW7sSs5XE,1,Электроника>Смартфоны и гаджеты>Смартфоны>DOOGEE,4.6,20
"Смартфон Motorola Moto Z Force gen.2 4/64 ГБ, 1 SIM, черный",15850,https://market.yandex.ru/product/1809236090?offerid=rAe_cWjf8N9kfiSRc7ccRQ&sku=102035156917&cpc=VM3O-jGlMWKZVWHZzc-pRBPsG4y9K7lJIs6oLwlrRNxpRmI-A0-r6zyTDbyi4q-98NF3wptWOp6zm5-kxRQWCiFroAjJNPyL2-JKe29Br_959N8w4UysZyD8WJoqJbLIiV2a4JvP_chaWLKAKt3a5joIMl76nbZaURln8QCDFP-bYN90n4js89iRlTu1H2qX-vPJmU3JhuI&resale_goods=resale_resale&resale_goods_condition=resale_well,1,Электроника>Смартфоны и гаджеты>Смартфоны>Motorola,3.2,5
Смартфон OUKITEL WP22,20000,https://market.yandex.ru/product/1822886017?hid=91491&nid=34512430,0,Электроника>Смартфоны и гаджеты>Смартфоны>OUKITEL,4.7,22
Смартфон Xiaomi POCO X5 Pro 5G,25900,https://market.yandex.ru/product/1809700208?hid=91491&nid=34512430,3,Электроника>Смартфоны и гаджеты>Смартфоны>Xiaomi,4.9,991
Легендарный сотовый телефон на две сим-карты Cayman S Black,3491,https://market.yandex.ru/product/1891103120?offerid=9vMmJzzrwUYru1FZ_hv3zQ&sku=102073520427&cpc=bC1mgDgFcbFs6mRIcq0rmLN6ZPwp2LXEa8bfRT4ikA-HX4kpVSDqZZQ4urkqQ5DrBbY_i2wfPRrKNlXL4yAsza9xXoHijXG04djmd-BHLLuQ_MlQ2BfIQRVJg6S4K7XIhzvDuXPdIlpEASOmsrebPHcoUF9NyxpiikUGrplqZqQnRmdfxMLNN7vjHQlv0eTaDNSteICBvqEI2Ya6ocgEwQF9pmyxOmImq1wOyifUcJwwTgqk7sXJ6SB_b8Iku6inBtBcray_3Iy991VmWSis1Q,2,Электроника>Смартфоны и гаджеты>Смартфоны>Cayman,0,0
"Телефон F+ PR240, SIM+micro SIM, черно-желтый",1399,https://market.yandex.ru/product/1865268283?offerid=9Nud9PKtK_zUhndts_G2ig&sku=102027498758&cpc=VM3O-jGlMWL1Wso6hdLtyW56ec7eiXApJmReyCbXxyHz7Pv5zBCrjd0qwMb_aWqBw6tN8aOCLzf6yhErwo-Jcy68f60Op9QMq6gcovA4X0TsDdo7PvMSfIzNdUPx6Dj7SI0lRi9AeXF60uRXJHofJL4kc37Tlhxv2eEvoZrqVy5lJC8ZmXNSvE7HcVvqvB53v9_DEWP94o588Qd93J_Ix6C57k6dZbw1CrR8qiYVNXrEJUQ_pIN4IP3YUdZTag1n21iI3NZsEQazUOc2iki-eg,50,Электроника>Смартфоны и гаджеты>Смартфоны>F+,4.7,78
"Смартфон realme C51 4/128 ГБ RU, 2 nano SIM, зеленый",13590,https://market.yandex.ru/product/1915013915?offerid=_kKhVBObVfcyFKJfqp2Riw&sku=102268216730&cpc=VM3O-jGlMWK2Ay3eLWee9Shu1pHfm6I_7ERAVRFB9r2K-FJNQsj8K7MEG5xG0obpR6uI1dCuCpMLFYE5xqJpXGfOYt3RHIU0WlPhHHfwKHfohujg0LCEgkC41RQYxakUtJ1AuqQeqMXxiKiqilhDOEN6gpVmgfw4590FfZL32yZtZ9xcaxC3r2SPwY2V0WGIKD3yoecTIEfI8bkIsTLd2S_WCEZCQUhimd8nAi8Q-NY1Z2Tlr1zNWf4umvrswskgWTmtCusNQx3hcFdFRrHf8g,149,Электроника>Смартфоны и гаджеты>Смартфоны>realme,5.0,1
Смартфон Xiaomi Redmi 6 Pro,6490,https://market.yandex.ru/product/131025094?hid=91491&nid=34512430&resale_goods=resale_resale&resale_goods_condition=resale_perfect,1,Электроника>Смартфоны и гаджеты>Смартфоны>Xiaomi,4.5,76
"Смартфон TECNO POVA 5 Pro 5G 8/256 ГБ, 2 nano SIM, черный",20990,https://market.yandex.ru/product/1917475110?offerid=0NFo7V1oyokC1sKilAWQkQ&sku=102300922775&cpc=bC1mgDgFcbEt9R5dsEo_92tiXIiSCUdWtpBPn0VUcnRrC29vRltjQefQo0Vkq3yaUvcjrXQDryRThxfJiUWonvoapJNxKbzU-GgYMgwKatpfoi-zJUmelGcAu6F3ZaiMA8bhBrQO62uM9u7d6amKZBJWINbq49ieiJqMFKE5VNnN-RoqlbLB92R5KAyhU-MFldcOqFfvChmlkh7h2g9eJhwYlUEghFRGxAfN2Nuetp7U2Htay46j24tyApiu0UcVDPzyts2AreFIb-LIXmPt4g,24,Электроника>Смартфоны и гаджеты>Смартфоны>TECNO,5.0,0
"Смартфон CUBOT KingKong Star 12/256 ГБ, Dual nano SIM, черный",,https://market.yandex.ru/product/1916785845?offerid=YNMpaotG-zebc0i2zXT2hw&sku=102294206787&cpc=VM3O-jGlMWKHb3kDcQTR8MWyXvWZGAgzC6ZIvk2IdotUwrajn4gGRYgEdB0p7an8SG18sAcj_PNN4RF3jRZvehMFETiSqrHdGDHfHZewwxkYuWyUoW9OPgi6xhhR5OKDjjXrb9K4kXpXqsA-yBXLGUEsYBWoCwLVFSSOq02qhdQrksDoFKMQKiOXrOd2_tFT_7-YfFrAHhw,0,Электроника>Смартфоны и гаджеты>Смартфоны>CUBOT,0,0
"Смартфон Alcatel 3L 5039D (2019), 2 SIM, синий",4800,https://market.yandex.ru/product/413085001?offerid=PgNvyonj0g6n6GiMLsEnrQ&sku=100604264873&cpc=s-Thmqru0mvTi-ZQITzmV8UolIKlXdNDjqy4SPh4_5_EbLzFYbpcuOFCb4R438Z9nHa8v4A7q-8prvnxk8nHqWX2IWjY12B3fIv_vqEgLmdCKqbiimOjzjwQ0EzKjwgZIH-uC7eATSZcK_bfmJE3xHhDEgBxgxtwqezDtMK6V2OYsdsvILKWzDkIWFyEiTnxKcG9iFq844g&resale_goods=resale_resale&resale_goods_condition=resale_excellent,1,Электроника>Смартфоны и гаджеты>Смартфоны>Alcatel,4.3,34
Телефон INOI 100,690,https://market.yandex.ru/product/237938077?hid=91491&nid=34512430,68,Электроника>Смартфоны и гаджеты>Смартфоны>INOI,4,216
"Смартфон Xiaomi Redmi 5 Plus 3/32 ГБ CN, Dual nano SIM, голубой",5999,https://market.yandex.ru/product/1831859946?offerid=n6hTweOLud7lY9u7UrxduQ&sku=102362808911&cpc=bC1mgDgFcbF48XSZtfJHFE3MlPV5DmuQhfJWSDtw_YvIJgdpNyZz2HSsNDAI-xbckLHmgW-r_HRFuQ_ymCIJ9NNOkEvt3HHuM2ReGgNzqugbjUIQBdWrthFdPtUE4zfj0WM9PIsQ6q-ei6Z6qSUtIbL24EyFWU_6_hCdTrZV4obz6tFJpym-IDtazD1cOSKn3CqjlEBaz-ORI0GSrxzCf4jBo0aU-N9xxfrtCaJTiUjaJcRTDHHb_5kkZ-foWorit8Gw1LRAgo3DouSVmmthzg&resale_goods=resale_resale&resale_goods_condition=resale_perfect,3,Электроника>Смартфоны и гаджеты>Смартфоны>Xiaomi,4.6,672
"Смартфон Samsung Galaxy A70 6/128 ГБ, Dual nano SIM, черный",13999,https://market.yandex.ru/product/435564018?offerid=V0K1T3YmkHDK2RvPLmDmpg&sku=101811995945&cpc=s-Thmqru0mvkiNRM9DKeJ9SqP3ZYZFmE_68Yjj6n2fds6Ju6hPl2nBfpx4CEdw1TVwc9FWTZCZZ_kwEz6egyebbYKdri-GiUTZea6FWHvwq3J4VLuhaePZAs2PFLQ1Icw0IKIpLDa5bD_El0VyBzSHwqUqe5S7IAbfeDpdT-oCALkm9v7BvXfSj89L0xKEfVGuQ-UXv4UKE&resale_goods=resale_resale&resale_goods_condition=resale_excellent,1,Электроника>Смартфоны и гаджеты>Смартфоны>Samsung,4.3,254
"Смартфон HUAWEI P30 Lite 4/128 ГБ Global, Dual nano SIM, полночный черный",,https://market.yandex.ru/product/419237008?offerid=6h-p9VgW-cbXY5Ztl4-pEA&sku=102027498752&cpc=s-Thmqru0mvnH0RRBEuFvDLvIpiNZ28onbjeafBMOkBf_dGhDegh8mNJEp09CwLqC7t8jMmfuwFhJbEXiHf_vtFqNbc8WE5BOxV8Ikoep2WVQWnf0CSQfBgoqXaprOoKGFM4tVbg6Jmtxoq22GgIfLIz3chqA0mRU5i8xSef0NI20z7kGA5XZ6cZ8X3EvGI36HRPZqEgp94&resale_goods=resale_resale&resale_goods_condition=resale_well,0,Электроника>Смартфоны и гаджеты>Смартфоны>HUAWEI,4.5,411
"Смартфон Xiaomi Redmi Note 9S 4/64 ГБ Global, Dual nano SIM, синий",10100,https://market.yandex.ru/product/657610120?offerid=nh95htDU5NZXUY4aDt6_8w&sku=101384990735&cpc=s-Thmqru0mup-I3NesT_mV2d5SMAaaYoUcX8eHpZbrs6PhMeuuuDyv2rxBZrAMKOdUNuUX9n83iU38m9ebd9oqvHtH0TPZlWwt0k2YZAi1VN-h8vgdgh9iJ91JER5F9NeButi_lSknZtaTP0jN9QepoI_0Vyt3sz-RJCmNf7A2DxVpsnRAaW5x6PgjTyEfwoIZK2ML7ovPw&resale_goods=resale_resale&resale_goods_condition=resale_excellent,1,Электроника>Смартфоны и гаджеты>Смартфоны>Xiaomi,4.7,785
"Смартфон HUAWEI Y9 Prime (2019) 6/128 ГБ, Dual nano SIM, черный",9900,https://market.yandex.ru/product/549546876?offerid=yd7uGJ-646FqJPtoHvRNUw&sku=102026635769&cpc=s-Thmqru0mum1MzbVKsJoroACbAJ97mSb2W_52201d0kph7u0D3hn_AJHFB8_hq6o--Ybo7dQbVGTeMOU-AKdh0nxHXj32bGA89nb73pZs8BVt7HCh2Qzsvg9DhXaOZFCelEGr9c_4vxdw1qqIHcM7ptGsKWkPetBR8eKryX34XENoYSq5ZoTmHwpuzqh3cGyAqW66pDAJfKZSaY8LS7GiSv4e2rgTdta5ytOdyiBaK635VY_-JhLKWVSZRG9ALIvbHqYHUibuI&resale_goods=resale_resale&resale_goods_condition=resale_well,1,Электроника>Смартфоны и гаджеты>Смартфоны>HUAWEI,4.3,6
"Смартфон Samsung Galaxy Note 20 5G 8/256 ГБ, Dual nano SIM, графит",37500,https://market.yandex.ru/product/699503001?offerid=IMw0M-zcmNRsplKZbCo0oA&sku=101057077736&cpc=s-Thmqru0msqXqXm6fursyYfcweIkPFdcHLMh39P0ARXGg2n7WMVjMq2cu1JVRPLWbGsbtmkyDirCcFdP0KuAKK0XRCNvQOYo8wjPa1erPr3YTt6WErh-Oj0E-PyuO-cKfDQ_inB2Pgfo1kNb2PJMAoxAbKviRvXNg9M4-TjXJ6eDzG98wwBBz6IqBaz5ehY9nvf5PtQR0o&resale_goods=resale_resale&resale_goods_condition=resale_perfect,1,Электроника>Смартфоны и гаджеты>Смартфоны>Samsung,4.6,68
"Смартфон realme 8 5G 4/128 ГБ, Dual nano SIM, Supersonic Blue",11999,https://market.yandex.ru/product/954885087?offerid=0um4GWsCkWGJoOoYc0PHmQ&sku=101876592749&cpc=s-Thmqru0mu4kAhoJdV_1g7ek4y4fcgfrF8cpEn2DrntTXTrSSdFCM75RGwgBUdPM9SrnvD1KDZU56h2Ct0O5bjg2TmEn0dKlHvlqJaKwRMNFYCD2poHcKrlE5WlmdkIM_1ML-GrhMy9Y6BA6SJzUR5rUnCjoT7gJHxA-n6JEa6G-TAI1XvQbzQb6PVhl1IoGpwZzN2SexDbwev4EtcAm1XUAyj2KJBoxgHhxFNT9NYz9Cd7NDTgkiaCMFS5n51g_iR8DP3V38E&resale_goods=resale_resale&resale_goods_condition=resale_perfect,1,Электроника>Смартфоны и гаджеты>Смартфоны>realme,4.5,30
F+ Flip 2,1459,https://market.yandex.ru/product/662545139?hid=91491&nid=34512430,38,Электроника>Смартфоны и гаджеты>Смартфоны>F+,4,131
"Смартфон ZTE Blade A51 lite 2/32 ГБ, Dual nano SIM, зеленый",4690,https://market.yandex.ru/product/983703848?offerid=DXrQL44AKkYnEnvXK0OYXQ&sku=101392554905&cpc=s-Thmqru0mtHnPYoGEGfMTvVntqyZ5rP5YwHwLArbGrg8dOBTkeopYr40mT8bO4Qwbk442Xzq_8necIK_JNfsOxHzlI1W-7jr-KOWWiKpGkBO5wVMcw-ALE7xIhC2YiikDRLYUkrWvpd5m37sUU1b_AgTg4GUVJVPcg6TVb7m_Fhnd7SgqJdRaY7qsdVW4eBJpEtQf49Rnp7UQBY3AIMvNhm7oZsZvh32oLcQmBm4DvJxGQtmVdGdz-V1NTrlk91CkQrdWPMyBO9jIz6Oj_abA&resale_goods=resale_resale&resale_goods_condition=resale_well,3,Электроника>Смартфоны и гаджеты>Смартфоны>ZTE,4.0,42
"Смартфон HONOR 30S 6/128 ГБ RU, Dual nano SIM, неоновый фиолетовый",17500,https://market.yandex.ru/product/665226007?offerid=6jj97P94BhqCchNu0s7B0A&sku=100935507728&cpc=s-Thmqru0ms5_aEKXJYEU9eB4sqc-1EhpAoydiFaAi_HfyXT-hiRIapWa4JRv_HtlUNAgm3xd6pXLvYQtPSvokp4vS3AoxXG2J-mzsEPfbAC1Ai29Ln0SZa_DO2celDjqWYRahqoQJYxMLJXA_g01XzLC11LOZ1Xv45o7ZO08qE_hGKXDvxjWrx-q18-yfULqvfVIWsUwpQ&resale_goods=resale_resale&resale_goods_condition=resale_well,1,Электроника>Смартфоны и гаджеты>Смартфоны>HONOR,4.3,141
"Смартфон Samsung Galaxy XCover 5 4/64 ГБ, Dual nano SIM, черный",15000,https://market.yandex.ru/product/1423950506?offerid=SKQcIFbFllB3_N6dHS42-Q&sku=101921104774&cpc=s-Thmqru0muVpuwHZvZAqFcVuj33MsAw9K1K_LWfa7HEQOvScggJG-SXyxFX50lChYVMvoTV-84MMaJXC1PowmOnUoGgbiBGll-TFW1W1pKvcaya6MCiy_7NYSomtFiKbYayAztmQN-Pj3mTqgj8IPkFnmaF-5AIPAat2XWxlnyQXmdb5BhvjYXYGq5P8cdRZ1l2H-sFUpA&resale_goods=resale_resale&resale_goods_condition=resale_perfect,1,Электроника>Смартфоны и гаджеты>Смартфоны>Samsung,4.0,9
"INOI 286Z, SIM+micro SIM, черный",2359,https://market.yandex.ru/product/1402710174?offerid=07xgDENT4qGJl4XJuOc0Mw&sku=101397162418&cpc=s-Thmqru0mvApWlIruF09Yel5DXLqTlRKVWdoMPzqFXATk412r5ZWNRbMKaGTZnWZwqjLnEbNV8ipIitlldiFYlQisnw6RZJ-_T9iCo_oHvL0lTXvfdyfNjkUg7MCTig-AgtjqoJQXLfg6h0sIhqGqYlFr8bSutxMDMtZ61N_T10Vq35aHGUsqIJzeMjiXZJZfl67TEodp4uHU99l7Lsxqkr8cX0dtmZlbFyIk91UpLNqkTBf8AnYPFqYqOLBXwlfmTK8NaAafzJr5HFEtxXTw,2,Электроника>Смартфоны и гаджеты>Смартфоны>INOI,3.8,13
"Телефон teXet TM-405, 2 SIM, красный",,https://market.yandex.ru/product/965122627?offerid=tmzuapLFvYGBJCOvt6tEhw&sku=101329823963&cpc=s-Thmqru0mu1rj55s4o82BDI0Vgp1PSPgvMGYKst6yEx7-4xFjlGchp7S6OS9yZOYihsbfvMu_GQg3uYh1vAILmZdf72LUrCwpGU89q9aYpXRkxPwjFsSbVOrQZGDD0YTN6qRaICNlYm-E4croyjwJXFWHgnm7uyzubgtiSgZFRiQgzMOLDsa8Epd2B3-H8S-2WkjslPF2s&resale_goods=resale_resale&resale_goods_condition=resale_well,0,Электроника>Смартфоны и гаджеты>Смартфоны>teXet,4.1,5
"Смартфон Apple iPhone 12 mini 128 ГБ RU, nano SIM+eSIM, (PRODUCT)RED",,https://market.yandex.ru/product/722977013?offerid=QwSll4GTNHNwI7etxtIvUg&sku=101077346755&cpc=s-Thmqru0muOTVkhaImDOGrdZragEfxaxFUn-jzlAMgFpuroH29imU7stj9bpywDEJgU03XXYjKwpBn6rqlcBHdn7viPOAidEyvik0RaDfPsmnVTmEP_GPfT9JqNmWa1bAw6xavzCMEspt8FnQK0Wn7eln0iWEzoemP8t9FC5Ee0fYdWR6hJgtsL9_Zpy0Nnk-Tl-OGFb9aTK9jaVjLG4u1RBYy2-He78wLQFC0COb7lM7nFszr_udobq83XrbX7RwBOP5OTb01CTt8BYL7PdA&resale_goods=resale_resale&resale_goods_condition=resale_perfect,0,Электроника>Смартфоны и гаджеты>Смартфоны>Apple,4.7,1173
"Смартфон ZTE Blade A520, Dual nano SIM, синий",2223,https://market.yandex.ru/product/1720862860?offerid=jNgHLUnTVIemIlWjt5bFCA&sku=100464601132&cpc=s-Thmqru0msJvN5uXL6z7QMO_CFa9Tc1miy2k9OUauZSgrMjLXmPWXHs6BVxU4ez3NM5uzZKSZtgQtGorHHGXfpuhUcwT6YVa60S_NTyJU1nPO8Vn2krTptylVHd_e_t40cHiFgOLYr1YiG3xufcnDez0GSanxLExIpqUxATsNQbFSGR4wnkgM2DWyCr-fa0yKuskr4CfsE&resale_goods=resale_resale&resale_goods_condition=resale_well,1,Электроника>Смартфоны и гаджеты>Смартфоны>ZTE,4.2,27
"Смартфон Samsung Galaxy A22s 5G 4/128 ГБ RU, Dual nano SIM, белый",15499,https://market.yandex.ru/product/1484180459?offerid=mEYMlO1T__sk86093kF2Jw&sku=101508782787&cpc=s-Thmqru0muU7PxuUAAkAKJlpU_Db3yt_J5m7bIy2DHgm7oQP15AJzZ3V95sDhTqFwM4qHDd0hWM91Eiv1QMRe70_Md4IsZuJRq_WHQsxkaxgPogA3Y1DPRKrsYS9oRmMOxZXoZO28yCpC5CvWTJbKfOmwPDS7P1GWZs_2bJ0rQdvYj5cUlAQ586sIqxacnEiSIMx3-6dbE,3,Электроника>Смартфоны и гаджеты>Смартфоны>Samsung,4.4,111
"Смартфон TECNO Pova 3 6/128 ГБ, Dual nano SIM, серебристый",15600,https://market.yandex.ru/product/1754832140?offerid=_Jb_XNKsCSKGfqGjcQl79A&sku=101762669733&cpc=s-Thmqru0mtHh-zuvKzzBiAz9nNBlhmD1W7j-BP-MktKvuVgcvePYJ3oFpbJoQq1CMrxhjxHZOG2ZTl4IHoopAyFG_2yiRuMS-nOPM7ID0xkRwfezkNXBIJqJ7Cb0q8LG6i4wmGDsyFhJGE7m6fJzjAxRATeqQDN4E0B7VkZA3heckZrDOMaoUT8F6ach7fTkwJHLpk3vIs&resale_goods=resale_resale&resale_goods_condition=resale_perfect,1,Электроника>Смартфоны и гаджеты>Смартфоны>TECNO,4.7,480
"Смартфон VERTEX Impress Luck 1/8 ГБ, 2 SIM, графит",1690,https://market.yandex.ru/product/1728352921?offerid=qaoOFzkviMXSmqj21ejbhw&sku=100411271764&cpc=s-Thmqru0mu51DGvnmjGV1E9y-SmQ69AJ10Hop2BUBNQOXvGMH21WybpCPEr-lK9m3PL_XTWd2sH4-zL6vjgHbM6dqekApUPKAS31VNIrlVF4rx5GlTJhySatFpB2pQTFEygaKEL-Lp1qwPQxQVbl5k_brMg0ZJFwvf3NFddJxRdmAgLbDgioJalV7-Hf4pxvyIsRQHtTlw&resale_goods=resale_resale&resale_goods_condition=resale_well,1,Электроника>Смартфоны и гаджеты>Смартфоны>VERTEX,3.7,138
"Смартфон Wiko T3 4/128 ГБ, Dual nano SIM, elegant gold",8490,https://market.yandex.ru/product/1767426206?offerid=XX09wtR4wGhokhW6A-XkCA&sku=101807226212&cpc=s-Thmqru0mv4gUfVQ8vSCXWBZIa-6im6BkNgWxJUhSCfXSGL7T-QyqdOtktS-Eu0TcMfaOS5g5dlzlWjbalnToq3mJu2LjKVXKsxpVk5-b2czOLxIVUK1k6k5c0o8nc2IDeHWAJUH1f4PBkiwgjhbzPc6zUE4pE1UqfmajRKeNFcdIABANly_SjpielSuv2MfzVseglMbBcWI7TwkXkmN34ujab4d-WlOj-sSZlaa07w1wtHHslt59lY-KWAwz2AWFNuLJpo5aEyjMf_8gu0oQ,6,Электроника>Смартфоны и гаджеты>Смартфоны>Wiko,4.8,64
"Смартфон CUBOT King Kong mini 3 6/128 ГБ, Dual nano SIM, черный/красный",19000,https://market.yandex.ru/product/1778739739?offerid=4yCsXEWkv31pKPPFAq9WYA&sku=101860415236&cpc=s-Thmqru0msljeNpNPdFz5ssKuRB1-Wi6fzB0Cksk_KBLNnVGd1-9wYvWEbHGth-tShAb89gqbHb7oin0es6e12bVmGOC29jKWWHt_gZtUNvizXCUBE-gJVjZZD30EmA6dIVi9hBRptqLieniRR4nX9vfgMiKTwvMtvUIJRE7hl5tFuUMpuVTcW61_b1ZRNk5EDb7VUNvro,3,Электроника>Смартфоны и гаджеты>Смартфоны>CUBOT,4.6,7
